age,education,balance,housing,loan,duration,campaign,pdays,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,subscribed
32.0,3,1270,0,0,232.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30.0,3,5359,0,0,145.0,1.0,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
39.0,3,139,0,0,328.0,1.0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,2,10596,0,0,195.0,1.0,197,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
36.0,2,5871,0,0,321.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47.0,2,80,0,0,196.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.764158369993055,2,1,0,0,65.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22.0,3,691,0,0,338.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34.0,3,4859,0,0,262.0,2.0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,2,67,0,0,329.0,3.0,199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
74.0,1,10253,0,0,84.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,3,347,0,0,267.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
34.0,3,9962,0,0,474.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
59.0,3,2239,0,0,377.0,6.0,90,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
59.0,3,1978,1,0,928.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,1,0,0,0,110.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.0,3,11862,0,0,217.0,1.0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51.0,2,1797,1,0,168.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,3,8514,0,0,131.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,2,1925,0,0,147.0,1.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62.0,2,0,1,0,158.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
43.0,3,3186,0,0,151.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,3,24,0,0,157.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,2,228,0,0,99.0,1.0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.0,3,1756,0,0,195.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
45.0,2,4068,0,0,184.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
33.0,2,0,0,0,201.0,2.0,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46.0,2,368,0,0,293.0,1.0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48.0,3,1010,1,0,65.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
58.0,2,385,0,0,64.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,2,1406,1,0,63.0,2.0,85,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34.0,3,197,0,0,78.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
37.0,2,781,0,0,75.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,2,967,0,0,180.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,1,5310,1,0,273.0,1.0,90,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21.0,2,1746,0,0,487.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.0,2,215,0,0,228.0,4.0,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
60.0,2,106,0,0,216.0,3.0,91,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60.0,2,2063,0,0,54.0,5.0,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,2,3090,0,0,139.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,2,18,1,0,102.0,1.0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60.0,1,211,0,0,406.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47.0,3,0,0,1,374.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
52.0,2,363,1,0,168.0,1.0,462,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64.0,2,630,0,0,97.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.0,3,1251,0,0,282.0,1.0,197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61.0,2,1046,1,0,158.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25.0,2,469,0,0,273.0,1.0,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34.0,3,10,0,0,90.0,1.0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,2,1314,1,0,200.0,1.0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,3,0,1,0,53.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65.0,2,2326,0,1,276.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
50.0,2,3370,0,0,531.0,2.0,80,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27.0,3,5741,0,0,72.0,1.0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.0,2,144,0,0,116.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
43.0,2,733,1,0,126.0,1.0,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59.0,3,474,0,0,252.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,3,377,0,0,171.0,3.0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,3,-309,1,0,343.0,2.0,428,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
28.0,3,3733,1,0,419.0,5.0,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,2,6728,0,0,252.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
71.0,2,5584,0,0,534.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
32.0,3,227,0,0,148.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57.0,3,16,0,0,200.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,2,61,1,0,744.0,1.0,109,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
59.0,2,1047,0,0,438.0,1.0,184,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71.0,3,2651,0,0,73.0,3.0,200,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64.0,3,14170,0,0,62.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,3,265,0,0,130.0,2.0,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
51.0,2,117,0,0,467.0,2.0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
70.0,1,2346,0,0,190.0,3.0,194,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48.0,3,5473,0,0,232.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
37.0,3,165,0,0,315.0,1.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58.0,3,1313,0,0,420.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66.0,1,1943,0,0,401.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.0,2,5,0,0,143.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,2,116,0,0,79.0,2.0,94,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42.0,2,16517,0,0,497.0,2.0,279,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,3,2430,0,0,87.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
77.0,1,680,0,0,103.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72.0,2,676,0,0,188.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40.0,3,0,1,0,79.0,2.0,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,2,1810,1,0,52.0,2.0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,2,8494,0,0,158.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57.0,2,5631,0,0,68.0,1.0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37.0,1,106,1,0,511.0,1.0,392,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
37.0,3,127,1,0,192.0,1.0,193,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
30.0,3,324,0,0,585.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,2,369,0,0,83.0,1.0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64.0,1,67,0,0,153.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53.0,2,65,0,0,41.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64.0,3,17875,0,0,173.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.0,3,506,0,0,47.0,1.0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34.0,2,745,1,1,76.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64.0,3,380,0,0,479.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
69.0,2,0,0,0,412.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
48.0,3,1519,0,0,360.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36.0,3,255,0,0,242.0,6.0,95,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
43.0,2,2145,0,0,291.0,2.0,95,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
49.0,2,3466,1,0,161.0,3.0,410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43.0,3,9,1,0,89.0,5.0,401,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28.0,3,730,1,0,78.0,6.0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
63.0,1,91,0,0,128.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
36.0,2,3064,1,0,240.0,3.0,107,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,3,992,1,0,79.0,1.0,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,2,1853,0,0,314.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
60.0,1,11262,0,0,323.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
26.0,2,620,0,0,76.0,1.0,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61.0,2,399,0,0,81.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40.764158369993055,1,1702,0,0,185.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40.764158369993055,1,0,0,0,189.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
40.0,2,3056,0,0,103.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
72.0,2,1129,0,0,186.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
42.0,3,294,0,0,513.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
60.0,3,108,0,0,624.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
43.0,3,1696,1,0,257.0,1.0,474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
39.0,2,385,0,0,143.0,1.0,93,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21.0,1,1596,0,0,115.0,1.0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,2,331,0,0,170.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36.0,3,40,0,0,359.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51.0,3,2582,0,0,197.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,3,404,0,0,125.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29.0,2,382,0,0,64.0,3.0,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,3,223,1,0,157.0,2.0,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
36.0,2,40,1,0,259.0,3.0,475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
26.0,3,97,0,0,382.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59.0,2,1341,0,0,154.0,2.0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66.0,2,2048,0,0,212.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
33.0,3,3689,0,0,445.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
25.0,3,11,0,1,236.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,2,323,0,0,148.0,2.0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2,539,1,0,398.0,2.0,477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29.0,2,590,0,0,81.0,1.0,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28.0,2,27,0,0,294.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,2,1612,0,0,119.0,2.0,95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68.0,3,2820,0,0,109.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31.0,1,660,1,0,207.0,3.0,478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,2,780,0,0,162.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32.0,2,31,0,0,125.0,2.0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,3,289,1,1,67.0,3.0,280,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.0,2,2583,0,0,64.0,1.0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,2,38,0,0,268.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65.0,3,0,0,0,248.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42.0,2,1535,1,0,121.0,1.0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,3,937,0,0,90.0,1.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34.0,3,612,0,0,81.0,1.0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,3,4985,1,0,108.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,3,93,1,0,65.0,1.0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
72.0,1,0,0,0,359.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,2,1464,1,0,207.0,3.0,130,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
35.0,3,7546,1,0,255.0,1.0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,3,1311,0,0,622.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30.0,3,7,1,0,173.0,1.0,164,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
66.0,2,220,0,0,283.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,3,207,0,0,129.0,1.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32.0,3,636,1,0,370.0,1.0,116,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
62.0,2,13,0,0,36.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,1,24277,0,0,261.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
32.0,2,1026,0,0,94.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,2,1564,0,0,36.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,3,0,0,0,247.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,2,1872,0,0,155.0,2.0,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.0,3,490,0,0,207.0,2.757883769391063,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
76.0,1,2632,0,0,368.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,2,0,1,0,79.0,5.0,110,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,3,747,0,0,72.0,2.0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,3,2340,0,0,65.0,5.0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,3,980,0,0,69.0,2.0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36.0,3,953,1,0,102.0,2.0,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
73.0,2,250,0,0,245.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.0,3,118,0,0,160.0,3.0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
45.0,3,4119,1,1,473.0,2.0,283,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
63.0,2,243,0,0,114.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49.0,3,99,1,1,83.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41.0,3,285,1,0,90.0,4.0,147,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,3,2960,1,0,81.0,1.0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,2,2087,1,0,267.0,1.0,474,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
34.0,2,15,0,0,104.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53.0,3,6649,1,0,106.0,1.0,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49.0,3,5689,0,0,470.0,1.0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
38.0,2,748,1,0,98.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,3,1231,0,0,271.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37.0,3,7620,0,0,164.0,3.0,98,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22.0,2,652,0,0,139.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30.0,1,201,1,0,219.0,1.0,157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
36.0,2,191,0,0,69.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,2,869,0,0,89.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,2,1429,1,0,268.0,2.757883769391063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21.0,2,557,0,0,197.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.0,2,922,0,0,81.0,5.0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32.0,3,59649,0,0,69.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
74.0,1,2894,0,0,97.0,5.0,204,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,3,119,1,0,265.0,2.0,476,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35.0,3,4,0,0,157.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62.0,2,816,0,0,28.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,3,200,0,0,91.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48.0,3,17964,1,0,120.0,1.0,98,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63.0,1,2287,0,0,490.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37.0,3,310,0,0,76.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40.764158369993055,1,103,0,0,368.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24.0,2,1298,0,0,86.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,3,4129,0,0,77.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,3,1113,0,0,212.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,2,1596,0,0,82.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51.0,3,2635,0,0,181.0,1.0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25.0,2,162,1,0,531.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
35.0,2,183,0,0,516.0,2.0,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,2,568,1,0,378.0,2.0,386,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
70.0,2,2626,0,0,140.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
63.0,2,4752,0,0,233.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
39.0,2,973,1,0,172.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,528,1,0,121.0,3.0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
38.0,3,1198,1,0,91.0,3.0,213,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44.0,2,764,1,0,232.0,1.0,213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,2,4,0,0,114.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32.0,3,1270,0,0,420.0,1.0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,3,2552,0,0,260.0,1.0,94,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71.0,3,653,0,0,471.0,1.0,189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
40.764158369993055,1,0,0,0,225.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44.0,3,2033,0,0,444.0,1.0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37.0,2,0,1,1,144.0,2.0,463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,3,86,1,0,104.0,1.0,380,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,3,3343,0,0,365.0,1.0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32.0,2,995,0,0,331.0,1.0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51.0,3,994,0,0,268.0,1.0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
72.0,2,6199,0,0,531.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.0,3,313,0,1,167.0,1.0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45.0,3,40,1,0,81.0,1.0,213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.0,3,7968,0,0,733.0,1.0,93,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30.0,2,419,0,0,72.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62.0,3,0,0,0,299.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
55.0,3,0,1,1,187.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69.0,2,6850,0,0,258.341352164853,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46.0,3,1950,0,0,56.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,2,0,0,0,316.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
73.0,2,1050,0,0,73.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47.0,3,0,1,0,65.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,1,2587,0,0,328.0,2.0,94,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35.0,2,2789,1,0,256.0,2.0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60.0,2,5267,0,0,520.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
57.0,3,6468,1,0,730.0,1.0,157,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30.0,3,1675,0,0,181.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52.0,2,1423,0,0,384.0,1.0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69.0,2,148,0,0,101.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24.0,2,154,0,0,205.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43.0,3,13450,1,0,128.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26.0,3,9447,0,0,113.0,1.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59.0,2,4744,0,0,879.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31.0,3,882,0,0,293.0,1.0,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
26.0,2,1231,1,0,230.0,1.0,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30.0,2,2568,0,0,563.0,1.0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62.0,2,565,0,0,123.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51.0,1,339,0,0,313.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35.0,3,80,0,0,434.0,2.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
